index,t,objective,peak
806,4.025,1.34421493462274,1.25481588072782
807,4.03,1.34200301916015,1.25841125204541
808,4.035,1.34303807240271,1.26200716247978
809,4.04,1.3408269277155,1.26560187846385
810,4.045,1.34181411585002,1.26919644821391
811,4.05,1.33954475486972,1.27279050114567
812,4.055,1.34045997766159,1.27638417265401
813,4.06,1.33818246322986,1.279976177856
814,4.065,1.33908778858219,1.28356684340608
815,4.07,1.33685969614923,1.28715549909771
816,4.075,1.33788418464535,1.29074125775865
817,4.08,1.33575053351626,1.29432475891861
818,4.085,1.33672849358001,1.2979083455741
819,4.09,1.33451298202648,1.30149198672444
820,4.095,1.33546441982323,1.30507467857494
821,4.1,1.33332712489017,1.30865478297682
822,4.105,1.33430850168415,1.31223335943079
823,4.11,1.33211831717084,1.31581180453328
824,4.115,1.33303771063042,1.31938944166355
825,4.12,1.33080161004266,1.32296631085613
826,4.125,1.3317296785062,1.32654078786305
827,4.13,1.32946299076824,1.33011456636459
828,4.135,1.33045749338986,1.33368519711223
829,4.14,1.32822833865688,1.33725384540965
830,4.145,1.32917617720587,1.34082170217469
831,4.15,1.32691009818814,1.34438822615383
832,4.155,1.32781335237109,1.34795306004086
833,4.16,1.32546999675353,1.351517166206
834,4.165,1.32639555115936,1.35507828116335
835,4.17,1.32409083092062,1.35863646531202
836,4.175,1.32496154679635,1.36219343181301
837,4.18,1.32263628767719,1.36574809810194
838,4.185,1.32350875309104,1.36930021668357
839,4.19,1.32118602469287,1.3728494817817
840,4.195,1.32197143172576,1.37639759654754
841,4.2,1.31965258448312,1.37994289523994
842,4.205,1.32055364028653,1.38348345206292
843,4.21,1.31828239882536,1.38702121782014
844,4.215,1.31913368896096,1.39055712609377
845,4.22,1.31675181111502,1.394092006276
846,4.225,1.31750379697646,1.39762462142877
847,4.23,1.31503024173386,1.40115545877181
848,4.235,1.31581327563155,1.4046815986921
849,4.24,1.31333590491848,1.40820465611308
850,4.245,1.31408963261947,1.41172402564241
851,4.25,1.31150923739618,1.41524135449254
852,4.255,1.31221289042403,1.41875480685988
853,4.26,1.30961304486845,1.42226453377039
854,4.265,1.31037109078853,1.42576934351247
855,4.27,1.30788108040319,1.42926845291692
856,4.275,1.30861490707811,1.43276398131373
857,4.28,1.30600414747121,1.4362577629341
858,4.285,1.30676533287584,1.43974614033015
859,4.29,1.30414156066339,1.44323022706323
860,4.295,1.30476419695889,1.446712415554
861,4.3,1.30217745483065,1.45018879324277
862,4.305,1.30282876258261,1.45366006410839
863,4.31,1.30018862766057,1.45712778368756
864,4.315,1.30079710453445,1.46059089547799
865,4.32,1.29807546213714,1.46404994423372
866,4.325,1.29856156451003,1.4675057352325
867,4.33,1.29586558456485,1.4709550184996
868,4.335,1.29632797477421,1.474399433578
869,4.34,1.29362936912917,1.47783847373266
870,4.345,1.29415054746311,1.48127121264299
871,4.35,1.29155199743965,1.48469739858662
872,4.355,1.29213163080159,1.48811755870744
